,2023-03-14 14:00:00+00:00,2023-03-14 15:00:00+00:00,2023-03-14 16:00:00+00:00,2023-03-14 17:00:00+00:00,2023-03-14 18:00:00+00:00,2023-03-14 19:00:00+00:00,2023-03-14 20:00:00+00:00,2023-03-14 21:00:00+00:00,Unnamed: 0
676,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,698.5
677,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,729.0
678,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,700.5
679,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,730.5
680,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,702.5
681,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,732.0
682,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,704.5
683,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,603.0
684,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,579.0
685,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,703.5
686,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,593.0
687,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,705.0
688,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,659.5
689,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,595.5
690,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,706.5
691,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,602.0
692,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,585.0
693,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,707.5
